datetime,code,open,close,high,low,vol,amount,p_change
2014-5-5,300,2152.59,2156.47,2161.7,2131.23,493440,41470451712,-0.1
2014-5-6,300,2151.39,2157.33,2173.62,2150.11,480865,41486450688,0.04
2014-5-7,300,2151.47,2137.32,2153.72,2136.99,446074,37751021568,-0.93
2014-5-8,300,2132.04,2135.5,2168.21,2128.32,483324,40729772032,-0.09
2014-5-9,300,2138.84,2133.91,2141.56,2120.6,491811,40242745344,-0.07
2014-5-12,300,2150.31,2180.05,2184.33,2139.48,834725,66275508224,2.16
2014-5-13,300,2180.06,2174.85,2185.05,2167.77,649125,50241277952,-0.24
2014-5-14,300,2175.09,2172.37,2184.22,2169,485142,39214125056,-0.11
2014-5-15,300,2169.28,2144.08,2171.45,2142.34,467340,38938529792,-1.3
2014-5-16,300,2143.93,2145.95,2150.5,2132.19,422531,34987585536,0.09
2014-5-19,300,2139.36,2115.14,2139.36,2105.71,428936,37135949824,-1.44
2014-5-20,300,2124.71,2115.77,2131.57,2110.72,372996,31576338432,0.03
2014-5-21,300,2106.76,2135.9,2136.1,2096.51,389460,32246808576,0.95
2014-5-22,300,2134.09,2130.87,2160.91,2128.86,462527,39227551744,-0.24
2014-5-23,300,2130.77,2148.41,2148.58,2128.66,376231,32420020224,0.82
2014-5-26,300,2161.89,2155.98,2165.42,2147.45,395506,37788483584,0.35
2014-5-27,300,2154.4,2147.28,2160.03,2145.75,358971,32374255616,-0.4
2014-5-28,300,2147.47,2169.35,2171.17,2142.01,500562,45627621376,1.03
2014-5-29,300,2171.26,2155.16,2178.09,2154.92,448915,41076912128,-0.65
2014-5-30,300,2156.38,2156.46,2166.91,2146.22,439238,39769198592,0.06
2014-6-3,300,2157.64,2149.92,2168.99,2149.29,419829,37906227200,-0.3
2014-6-4,300,2149.41,2128.27,2149.45,2117.31,418172,35607023616,-1.01
2014-6-5,300,2126.61,2150.6,2150.93,2123.52,364774,33050775552,1.05
2014-6-6,300,2149.21,2134.72,2149.78,2123.98,357380,32415598592,-0.74
2014-6-9,300,2128.22,2134.28,2153.9,2126.67,393110,35326730240,-0.02
2014-6-10,300,2138.67,2161.27,2161.53,2132.45,505079,44416139264,1.26
2014-6-11,300,2156.15,2160.77,2163.61,2152.08,425637,37311082496,-0.02
2014-6-12,300,2156.76,2153.41,2160.99,2148.41,430258,37252042752,-0.34
2014-6-13,300,2150.99,2176.24,2183.64,2150.57,592528,51765510144,1.06
2014-6-16,300,2176.44,2191.86,2196.34,2174.28,632968,56904298496,0.72
2014-6-17,300,2185.68,2169.67,2185.68,2168.44,499336,46244978688,-1.01
2014-6-18,300,2169.25,2160.24,2172.55,2158.5,494638,42538094592,-0.43
2014-6-19,300,2161.43,2126.91,2166.41,2119.5,531626,46029746176,-1.54
2014-6-20,300,2124.96,2136.73,2137.03,2120.81,423937,35425714176,0.46
2014-6-23,300,2137.93,2134.11,2147.23,2132.45,411792,37112430592,-0.12
2014-6-24,300,2131.69,2144.82,2145.21,2130.29,401643,38778507264,0.5
2014-6-25,300,2141.73,2133.37,2141.73,2126.03,376661,33809315840,-0.53
2014-6-26,300,2135.16,2149.08,2151.11,2134.89,443511,40601837568,0.74
2014-6-27,300,2146.37,2150.26,2159.53,2138.93,527228,45525671936,0.05
2014-6-30,300,2152.31,2165.12,2168.22,2152.31,543041,50277572608,0.69
2014-7-1,300,2169.2,2164.56,2171.15,2157.13,533231,49936285696,-0.03
2014-7-2,300,2164,2170.87,2171.51,2155.61,596855,53273657344,0.29
2014-7-3,300,2169,2180.19,2184.96,2164.84,636906,56024940544,0.43
2014-7-4,300,2180.44,2178.69,2183.8,2174.07,528511,47990034432,-0.07
2014-7-7,300,2178.55,2176.29,2186.2,2171.08,502423,47663878144,-0.11
2014-7-8,300,2174.83,2180.47,2180.78,2163.36,507436,46017265664,0.19
2014-7-9,300,2178.14,2148.71,2178.51,2148.26,620220,58980249600,-1.46
2014-7-10,300,2146.6,2142.85,2151.77,2139.52,557324,50931666944,-0.27
2014-7-11,300,2136.32,2148.01,2154.73,2134.79,613742,51551825920,0.24
2014-7-14,300,2149.54,2171.76,2171.9,2145.28,661588,60467089408,1.11
2014-7-15,300,2170.09,2174.98,2176.27,2165.21,718156,64304873472,0.15
2014-7-16,300,2172.82,2170.87,2183.25,2166.77,815602,61126053888,-0.19
2014-7-17,300,2166.83,2157.07,2166.93,2147.08,594535,46354644992,-0.64
2014-7-18,300,2147.66,2164.14,2176.32,2145.45,654732,53758918656,0.33
2014-7-21,300,2164.22,2166.3,2171.94,2158.96,541722,47731630080,0.1
2014-7-22,300,2162.44,2192.7,2197.59,2162.24,785425,66806116352,1.22
2014-7-23,300,2191.39,2197.83,2210.28,2190.55,842138,69177999360,0.23
2014-7-24,300,2199.83,2237.01,2239.81,2199.83,1194355,99964370944,1.78
2014-7-25,300,2243.07,2260.45,2260.89,2239.07,989728,81994563584,1.05
2014-7-28,300,2272.38,2323.9,2331.47,2272.38,1798693,1.45277E+11,2.81
2014-7-29,300,2326.04,2331.37,2342.77,2316.22,1342696,1.12177E+11,0.32
2014-7-30,300,2324.69,2322.01,2339.04,2316.06,1230228,1.03362E+11,-0.4
2014-7-31,300,2321.97,2350.25,2350.55,2316.58,1109877,93135568896,1.22
2014-8-1,300,2341.23,2329.4,2371.5,2328.97,1263173,1.06125E+11,-0.89
2014-8-4,300,2336.63,2375.62,2375.62,2332.14,1167137,1.01302E+11,1.98
2014-8-5,300,2376.8,2369.35,2380.77,2353.8,1118617,97906974720,-0.26
2014-8-6,300,2358.21,2363.22,2371.67,2334.33,1163418,96681295872,-0.26
2014-8-7,300,2363.61,2327.46,2369.2,2326.27,1167292,94254456832,-1.51
2014-8-8,300,2329.18,2331.13,2339.27,2319.29,867396,72605663232,0.16
2014-8-11,300,2338.01,2365.35,2367,2337.01,916011,82973900800,1.47
2014-8-12,300,2361.17,2357.05,2361.17,2344.72,918226,82973769728,-0.35
2014-8-13,300,2358.46,2358.9,2370.51,2335.69,1104477,94185267200,0.08
2014-8-14,300,2357.2,2335.95,2363.18,2334.08,979694,84251435008,-0.97
2014-8-15,300,2337.99,2360.63,2366.9,2333.12,935925,81888215040,1.06
2014-8-18,300,2366.27,2374.56,2379.8,2361.2,1045095,90148913152,0.59
2014-8-19,300,2378.89,2374.77,2379.47,2358.97,1158500,1.02743E+11,0.01
2014-8-20,300,2371.65,2366.14,2375.47,2360.84,1012880,91374804992,-0.36
2014-8-21,300,2365.73,2354.24,2367.46,2333.3,1006902,92192063488,-0.5
2014-8-22,300,2352.32,2365.36,2368.46,2350.99,898239,85642461184,0.47
2014-8-25,300,2367.02,2342.86,2367.61,2338.46,973737,85182496768,-0.95
2014-8-26,300,2339.6,2324.09,2350.39,2317.18,938442,83135029248,-0.8
2014-8-27,300,2323.79,2327.6,2336.74,2322.88,676762,62448676864,0.15
2014-8-28,300,2328.06,2311.28,2336.36,2309.64,704906,66195968000,-0.7
2014-8-29,300,2317.3,2338.29,2338.77,2313.26,632114,58359967744,1.17
2014-9-1,300,2340.92,2355.32,2355.55,2338.53,773208,73362243584,0.73
2014-9-2,300,2359.86,2386.46,2387.66,2349.95,1144367,1.06926E+11,1.32
2014-9-3,300,2389.69,2408.84,2414.26,2389.68,1297342,1.23629E+11,0.94
2014-9-4,300,2411.93,2426.22,2427.3,2404.08,1112723,1.08295E+11,0.72
2014-9-5,300,2433.17,2449.26,2450.63,2427.99,1335517,1.23349E+11,0.95
2014-9-9,300,2452.23,2445.22,2454.89,2437.08,1181943,1.07795E+11,-0.16
2014-9-10,300,2435.59,2432.43,2437.08,2422.65,1091755,97472684032,-0.52
2014-9-11,300,2430.68,2423.45,2461.47,2417.27,1329825,1.27203E+11,-0.37
2014-9-12,300,2418.75,2438.36,2438.36,2412.62,1091601,96625762304,0.62
2014-9-15,300,2433,2437.19,2439.25,2418.96,1222471,1.12508E+11,-0.05
2014-9-16,300,2440.34,2388.76,2442.92,2386.98,1867427,1.4725E+11,-1.99
2014-9-17,300,2395.36,2401.33,2405.37,2379.09,1252690,98039472128,0.53
2014-9-18,300,2396.38,2408.66,2414.95,2389.62,1159263,92105334784,0.31
2014-9-19,300,2409.31,2425.21,2430.15,2402.31,1018135,88221040640,0.69
2014-9-22,300,2419.33,2378.92,2419.33,2374.11,1022408,88958058496,-1.91
2014-9-23,300,2379.52,2399.46,2402.48,2379.52,840333,75463680000,0.86
2014-9-24,300,2391.42,2441.86,2443.98,2387.07,1427135,1.2039E+11,1.77
2014-9-25,300,2453.42,2436.97,2462.67,2429.59,1386618,1.19613E+11,-0.2
2014-9-26,300,2430.81,2437.2,2439.65,2420.5,1002994,87757381632,0.01
2014-9-29,300,2443.91,2447.8,2453.67,2435.61,1234017,1.11464E+11,0.43
2014-9-30,300,2452.17,2450.99,2454.89,2444.2,1158042,1.01907E+11,0.13
2014-10-8,300,2460.87,2478.38,2478.38,2445.27,1219536,1.165E+11,1.12
2014-10-9,300,2480.2,2481.95,2488.11,2461.11,1379239,1.20753E+11,0.14
2014-10-10,300,2472.1,2466.79,2482.14,2457.68,1476343,1.21925E+11,-0.61
2014-10-13,300,2457.41,2454.95,2460.39,2430.55,1315933,1.12784E+11,-0.48
2014-10-14,300,2451.09,2446.56,2467.9,2436.34,1273937,1.06357E+11,-0.34
2014-10-15,300,2444.54,2463.87,2465.5,2431.19,1358018,1.14837E+11,0.71
2014-10-16,300,2448.97,2444.39,2480.3,2441.82,1581666,1.28341E+11,-0.79
2014-10-17,300,2443.22,2441.73,2456.1,2410.4,1327599,1.12686E+11,-0.11
2014-10-20,300,2448.45,2454.71,2456.62,2441.9,914354,84843601920,0.53
2014-10-21,300,2453.41,2433.39,2459.25,2432.55,962419,86622199808,-0.87
2014-10-22,300,2434.89,2418.64,2447.47,2417.56,886561,82251743232,-0.61
2014-10-23,300,2415.44,2395.94,2424.66,2392.53,1034918,86045450240,-0.94
2014-10-24,300,2397.85,2390.71,2404.99,2385.73,749748,65601224704,-0.22
2014-10-27,300,2377.54,2368.83,2377.54,2361.68,738624,65956478976,-0.92
2014-10-28,300,2373.15,2416.65,2416.77,2373.15,1015230,90529906688,2.02
2014-10-29,300,2423.81,2451.38,2461.27,2415.7,1585840,1.34542E+11,1.44
2014-10-30,300,2450.36,2468.93,2474.38,2443.76,1896263,1.39157E+11,0.72
2014-10-31,300,2473.5,2508.33,2512.19,2466.5,2391724,1.81605E+11,1.6
2014-11-3,300,2515.82,2512.55,2524.17,2502.06,2058012,1.51407E+11,0.17
2014-11-4,300,2511.04,2513.17,2517.46,2498.61,2182470,1.55292E+11,0.02
2014-11-5,300,2516.87,2503.45,2519.4,2499.23,1904918,1.46131E+11,-0.39
2014-11-6,300,2505.17,2506.07,2510.98,2482.98,1496511,1.18839E+11,0.1
2014-11-7,300,2508.77,2502.15,2541.55,2489.42,2087609,1.76869E+11,-0.16
2014-11-10,300,2529.83,2565.73,2565.73,2514.71,2265997,1.87613E+11,2.54
2014-11-11,300,2578.44,2558.61,2602.37,2532.57,3237116,2.65841E+11,-0.28
2014-11-12,300,2545.4,2594.32,2594.32,2539.6,1846862,1.57847E+11,1.4
2014-11-13,300,2597.39,2579.75,2607.52,2567.46,2198156,1.92985E+11,-0.56
2014-11-14,300,2569.21,2581.09,2581.93,2557.67,1650499,1.4541E+11,0.05
2014-11-17,300,2613.51,2567.1,2614.09,2565.94,1584781,1.47725E+11,-0.54
2014-11-18,300,2565.27,2541.42,2570.21,2534.93,1429413,1.24247E+11,-1
2014-11-19,300,2538.23,2537.22,2550.5,2531.32,1221469,1.13032E+11,-0.17
2014-11-20,300,2528.78,2537.1,2545.47,2522.84,1061498,98145542144,0
2014-11-21,300,2537.54,2583.46,2585.36,2530.03,1510281,1.43751E+11,1.83
2014-11-24,300,2614.16,2649.26,2667.67,2602.94,2798397,2.64975E+11,2.55
2014-11-25,300,2650.08,2685.56,2686.06,2643.84,2226117,2.06879E+11,1.37
2014-11-26,300,2695.26,2723.02,2723.36,2690.31,2439624,2.39334E+11,1.39
2014-11-27,300,2737.03,2754.49,2754.49,2718.7,2654647,2.61165E+11,1.16
2014-11-28,300,2753.92,2808.82,2809.54,2740.37,3753236,3.30256E+11,1.97
2014-12-1,300,2825.61,2819.81,2855.33,2808.65,3654874,3.38833E+11,0.39
2014-12-2,300,2807.34,2923.94,2944.51,2804.29,3614653,3.41185E+11,3.69
2014-12-3,300,2936.12,2967.55,3028.22,2912.25,4661566,4.64857E+11,1.49
2014-12-4,300,2975.4,3104.35,3104.89,2968.88,4268129,4.33876E+11,4.61
2014-12-5,300,3143.97,3124.88,3195.8,3011.94,5248812,5.54363E+11,0.66
2014-12-8,300,3108.27,3252.88,3270.88,3075.7,4844623,5.15774E+11,4.1
2014-12-9,300,3233.1,3106.91,3387.83,3074.52,6328745,7.0215E+11,-4.49
2014-12-10,300,3120.21,3221.55,3229.05,3058.19,4250187,4.773E+11,3.69
2014-12-11,300,3185.16,3183.01,3254.42,3158.44,3670916,3.92945E+11,-1.2
2014-12-12,300,3182.92,3193.23,3239.45,3167.93,3010653,3.37817E+11,0.32
2014-12-15,300,3176.83,3217.23,3226.22,3143.3,2901938,3.26668E+11,0.75
2014-12-16,300,3221.36,3303.4,3303.4,3207.69,3581238,4.25666E+11,2.68
2014-12-17,300,3325.82,3360.6,3368.19,3275.74,4481407,5.27749E+11,1.73
2014-12-18,300,3359.09,3345.93,3393.71,3322.23,3559702,4.1626E+11,-0.44
2014-12-19,300,3345.63,3383.17,3397.18,3280.92,4112115,4.35517E+11,1.11
2014-12-22,300,3396.25,3394.48,3455.21,3357.66,5498016,5.37021E+11,0.33
2014-12-23,300,3358.8,3324.92,3431.78,3316.91,3697361,3.77228E+11,-2.05
2014-12-24,300,3332.15,3230.39,3340.36,3188.49,3174496,3.39476E+11,-2.84
2014-12-25,300,3254.48,3335.42,3335.78,3226.32,3097995,3.30129E+11,3.25
2014-12-26,300,3343.64,3445.84,3453.34,3335.01,3846141,4.38838E+11,3.31
2014-12-29,300,3502.18,3455.46,3524.28,3405.84,4250150,5.05005E+11,0.28
2014-12-30,300,3450.81,3457.55,3491.83,3422.17,3282339,3.94608E+11,0.06
2014-12-31,300,3462.39,3533.71,3542.34,3452.5,3459347,4.03711E+11,2.2
2015-1-5,300,3566.09,3641.54,3669.04,3551.51,4511981,5.1985E+11,3.05
2015-1-6,300,3608.43,3641.06,3683.23,3587.23,4209622,4.9853E+11,-0.01
2015-1-7,300,3620.92,3643.79,3671.19,3601.7,3201912,3.98732E+11,0.07
2015-1-8,300,3650.07,3559.26,3659.94,3552.1,2950030,3.55832E+11,-2.32
2015-1-9,300,3547.57,3546.72,3689.75,3536.4,3499826,4.30211E+11,-0.35
2015-1-12,300,3531.51,3513.58,3560.53,3461.32,2665671,3.34257E+11,-0.93
2015-1-13,300,3506.45,3514.04,3550.16,3494.77,1871539,2.50797E+11,0.01
2015-1-14,300,3522.91,3502.42,3547.24,3471.56,1960125,2.41286E+11,-0.33
2015-1-15,300,3501.72,3604.12,3604.12,3482.27,2378123,3.03445E+11,2.9
2015-1-16,300,3616.25,3635.15,3662.16,3601.26,2826816,3.55569E+11,0.86
2015-1-19,300,3414.01,3355.16,3497.25,3330.98,3295052,3.66018E+11,-7.7
2015-1-20,300,3336.79,3396.22,3419.2,3325.68,2978432,3.81918E+11,1.22
2015-1-21,300,3420.49,3548.88,3557.79,3409.43,3379282,4.25434E+11,4.49
2015-1-22,300,3551.05,3567.61,3576.76,3520.05,2688536,3.45026E+11,0.53
2015-1-23,300,3582.09,3571.73,3627.81,3548.63,2801721,3.61836E+11,0.12
2015-1-26,300,3580.12,3607.98,3611.62,3559.38,2397662,3.09586E+11,1.01
2015-1-27,300,3614.04,3574.93,3616.26,3510.02,2876691,3.57548E+11,-0.92
2015-1-28,300,3547.24,3525.32,3583.31,3512.39,2162202,2.78749E+11,-1.39
2015-1-29,300,3474.91,3481.8,3505.58,3453.9,2116188,2.51898E+11,-1.23
2015-1-30,300,3496.88,3434.39,3514.22,3431.94,1964791,2.37421E+11,-1.36
2015-2-2,300,3360.19,3353.96,3407.26,3347.09,1951837,2.24838E+11,-2.34
2015-2-3,300,3388.6,3437.45,3441.71,3360.72,1928461,2.411E+11,2.49
2015-2-4,300,3446.14,3401.77,3476.82,3399.57,1913043,2.44034E+11,-1.04
2015-2-5,300,3487.95,3366.95,3487.95,3366.86,2504306,3.11524E+11,-1.02
2015-2-6,300,3352.33,3312.42,3374.05,3285.93,1926641,2.21433E+11,-1.62
2015-2-9,300,3305.73,3345.92,3376.53,3298.6,1723538,2.20767E+11,1.01
2015-2-10,300,3345.08,3406.94,3407.18,3339.55,1593090,1.99121E+11,1.82
2015-2-11,300,3415.98,3434.12,3445.66,3412.14,1446137,1.85979E+11,0.8
2015-2-12,300,3435.36,3442.87,3453.58,3405.63,1560817,1.91286E+11,0.25
2015-2-13,300,3458.83,3469.83,3509.5,3452.08,2010899,2.47076E+11,0.78
2015-2-16,300,3473.29,3499.48,3504.48,3466.61,1656413,2.228E+11,0.85
2015-2-17,300,3511.54,3522.32,3536.82,3511.09,1653283,2.14457E+11,0.65
2015-2-25,300,3529.55,3478.73,3529.55,3463.95,1655393,2.11739E+11,-1.24
2015-2-26,300,3473.71,3566.29,3569.33,3456.87,2293284,2.79809E+11,2.52
2015-2-27,300,3565.23,3572.84,3594.81,3560.46,2227864,2.71862E+11,0.18
2015-3-2,300,3603.45,3601.27,3608.69,3566.53,2481761,3.25165E+11,0.8
2015-3-3,300,3579.32,3507.9,3579.32,3504.2,2618665,3.357E+11,-2.59
2015-3-4,300,3514.67,3530.82,3540.91,3497.17,1996639,2.57469E+11,0.65
2015-3-5,300,3513.25,3496.34,3517.08,3467.68,2175088,2.79031E+11,-0.98
2015-3-6,300,3501.18,3478.52,3516.24,3472.39,1815180,2.33468E+11,-0.51
2015-3-9,300,3449.7,3537.75,3546.71,3417.49,2339404,2.7786E+11,1.7
2015-3-10,300,3523.64,3520.61,3551.21,3511.99,1942676,2.45367E+11,-0.48
2015-3-11,300,3524.57,3524.65,3568.92,3512.22,1889478,2.35773E+11,0.11
2015-3-12,300,3557.69,3592.84,3603.34,3536.53,2656646,3.22141E+11,1.93
2015-3-13,300,3604.67,3617.66,3641.39,3594.74,2468647,2.97299E+11,0.69
2015-3-16,300,3641.77,3705.67,3705.74,3621.12,2754383,3.58498E+11,2.43
2015-3-17,300,3733.96,3757.12,3762.58,3716.81,3716256,4.55004E+11,1.39
2015-3-18,300,3769.09,3846.06,3846.06,3763.85,4151900,4.84466E+11,2.37
2015-3-19,300,3851.25,3839.74,3859.13,3809.71,3915476,4.63213E+11,-0.16
2015-3-20,300,3852.49,3892.57,3916.86,3832.42,4018175,5.44468E+11,1.38
2015-3-23,300,3923.08,3972.06,3972.3,3922.21,3911199,5.1976E+11,2.04
2015-3-24,300,3980.07,3973.05,3989.86,3883.78,4685813,5.91067E+11,0.02
2015-3-25,300,3961.58,3940.41,3980.72,3913.99,3799688,5.01734E+11,-0.82
2015-3-26,300,3921.75,3950,3992,3892.88,3467563,4.68538E+11,0.24
2015-3-27,300,3957.54,3971.7,3993.03,3932.87,2987560,3.93132E+11,0.55
2015-3-30,300,3999.02,4088.18,4101.65,3999.02,4282970,5.46211E+11,2.93
2015-3-31,300,4138.89,4051.2,4166.02,4037.77,4360656,5.98122E+11,-0.9
2015-4-1,300,4057.5,4123.9,4139.5,4046.94,3295128,4.66597E+11,1.79
2015-4-2,300,4149.95,4124.78,4156.84,4068.65,3390705,4.76618E+11,0.02
2015-4-3,300,4104.67,4170.54,4170.56,4092.38,3213037,4.66966E+11,1.11
2015-4-7,300,4213.89,4260.04,4260.47,4197.02,4153626,5.64646E+11,2.15
2015-4-8,300,4277.45,4295.8,4304.78,4204.83,4586767,6.58308E+11,0.84
2015-4-9,300,4316.96,4262.14,4332.17,4212.61,4396999,6.50419E+11,-0.78
2015-4-10,300,4249.38,4344.42,4351.69,4231.2,3481901,5.09354E+11,1.93
2015-4-13,300,4394.05,4421.07,4432.02,4361.59,4341530,5.98518E+11,1.76
2015-4-14,300,4432.13,4438.18,4474.35,4385.91,4344321,6.02127E+11,0.39
2015-4-15,300,4439.31,4380.51,4476,4379.61,4721541,5.96823E+11,-1.3
2015-4-16,300,4355.49,4513.55,4513.76,4335.63,4226037,5.64723E+11,3.04
2015-4-17,300,4578.68,4596.14,4630.27,4553.9,5528027,7.33954E+11,1.83
2015-4-20,300,4615.03,4521.92,4671.17,4492.6,6864391,9.39265E+11,-1.61
2015-4-21,300,4520.46,4619.16,4620.06,4504.56,4903150,6.85365E+11,2.15
2015-4-22,300,4637.05,4739.81,4740.93,4632.59,5162138,7.69925E+11,2.61
2015-4-23,300,4764.48,4740.89,4782.04,4693.97,4974309,7.52258E+11,0.02
2015-4-24,300,4682.63,4702.64,4730.43,4618.32,4801529,7.21273E+11,-0.81
2015-4-27,300,4753.87,4807.59,4810.48,4735.31,5130765,7.6591E+11,2.23
2015-4-28,300,4811.32,4741.86,4839.08,4703.57,6086385,8.6035E+11,-1.37
2015-4-29,300,4722.9,4774.33,4797.93,4695.79,3950570,6.01676E+11,0.68
2015-4-30,300,4788.41,4749.89,4818.73,4749.48,3997274,6.12511E+11,-0.51
2015-5-4,300,4757.64,4787.74,4795.92,4699.4,3778438,5.65453E+11,0.8
2015-5-5,300,4785.19,4596.84,4785.19,4572.98,4604196,6.6002E+11,-3.99
2015-5-6,300,4626.23,4553.33,4700.91,4511.76,3760737,5.86034E+11,-0.95
2015-5-7,300,4520.82,4470.09,4546.34,4467.46,2977592,4.2719E+11,-1.83
2015-5-8,300,4515.55,4558.4,4559.06,4445.59,3024079,4.52091E+11,1.98
2015-5-11,300,4582.09,4690.53,4690.95,4535.15,3738384,5.8326E+11,2.9
2015-5-12,300,4692.12,4747.42,4748,4660.02,3770539,6.07123E+11,1.21
2015-5-13,300,4746.71,4718.44,4758,4678.84,3707304,5.9048E+11,-0.61
2015-5-14,300,4717.96,4700.78,4735.28,4670.17,3377251,5.1322E+11,-0.37
2015-5-15,300,4690.75,4617.47,4690.75,4592.05,3284311,5.06695E+11,-1.77
2015-5-18,300,4582.06,4575.14,4623.38,4565.06,2691804,4.34083E+11,-0.92
2015-5-19,300,4577.64,4731.22,4740,4577.64,3147859,5.24232E+11,3.41
2015-5-20,300,4751.57,4754.92,4843.1,4745.21,3631807,5.89956E+11,0.5
2015-5-21,300,4768.69,4840.98,4841.61,4746.03,3050545,5.05346E+11,1.81
2015-5-22,300,4895.92,4951.33,4951.99,4870.6,4558467,7.1913E+11,2.28
2015-5-25,300,4949.11,5099.49,5099.84,4949.11,4657366,7.57086E+11,2.99
2015-5-26,300,5140.8,5198.92,5199.29,5063.15,4879493,8.02296E+11,1.95
2015-5-27,300,5216.17,5181.43,5226.84,5126.86,4707987,7.77826E+11,-0.34
2015-5-28,300,5174.1,4834.01,5213.18,4831.33,5718290,8.73207E+11,-6.71
2015-5-29,300,4839.53,4840.83,4924.3,4665.52,4278788,6.36008E+11,0.14
2015-6-1,300,4862.76,5076.18,5079.32,4835.77,4175037,6.37844E+11,4.86
2015-6-2,300,5091.27,5161.87,5162.56,5047.08,4129731,6.58453E+11,1.69
2015-6-3,300,5176.6,5143.59,5186.97,5059.49,4142582,6.72057E+11,-0.35
2015-6-4,300,5156.01,5181.42,5194.23,4863.47,4827672,7.35171E+11,0.74
2015-6-5,300,5254.91,5230.55,5288.34,5104.18,5459612,8.55224E+11,0.95
2015-6-8,300,5259.41,5353.75,5370.61,5202.59,6373132,9.49498E+11,2.36
2015-6-9,300,5379.47,5317.46,5380.43,5251.21,5704272,8.71432E+11,-0.68
2015-6-10,300,5254.3,5309.11,5374.83,5209.68,4421656,7.11509E+11,-0.16
2015-6-11,300,5305.14,5306.59,5329.29,5248.16,3923387,6.60585E+11,-0.05
2015-6-12,300,5329.28,5335.12,5351.65,5283.09,4301314,6.94213E+11,0.54
2015-6-15,300,5354.01,5221.17,5362.45,5207.31,4757457,7.66238E+11,-2.14
2015-6-16,300,5165.02,5064.82,5204.3,5015.26,4116756,6.51523E+11,-2.99
2015-6-17,300,5072.31,5138.83,5158.37,4949.29,3971242,5.89868E+11,1.46
2015-6-18,300,5107.69,4930.55,5121.22,4926.43,3643958,5.55647E+11,-4.05
2015-6-19,300,4847.06,4637.05,4910.45,4634.69,3581047,5.1961E+11,-5.95
2015-6-23,300,4641.42,4786.09,4786.96,4455.33,3650879,5.36984E+11,3.21
2015-6-24,300,4811.59,4880.13,4883.73,4744.31,4346387,6.15374E+11,1.96
2015-6-25,300,4906.24,4706.52,4919.26,4667.22,4461359,6.40246E+11,-3.56
2015-6-26,300,4573.87,4336.19,4650.19,4278.68,4466398,6.12959E+11,-7.87
2015-6-29,300,4446.84,4191.55,4451.17,4000.93,5256625,7.04015E+11,-3.34
2015-6-30,300,4161.07,4473,4475.77,4016.01,5270453,7.16046E+11,6.71
2015-7-1,300,4408.98,4253.02,4526.13,4235.7,4317214,6.23331E+11,-4.92
2015-7-2,300,4287.73,4108,4312.19,4000.06,4570622,5.93507E+11,-3.41
2015-7-3,300,4017.2,3885.92,4164.63,3785.9,4293008,5.38217E+11,-5.41
2015-7-6,300,4218.27,3998.54,4218.27,3832.47,6480945,7.79558E+11,2.9
2015-7-7,300,3877.85,3928,3960.64,3743.62,6793850,7.95963E+11,-1.76
2015-7-8,300,3651.06,3663.04,3762.62,3612.25,5814670,6.40122E+11,-6.75
2015-7-9,300,3621.68,3897.63,3930.26,3537.83,5038706,5.64744E+11,6.4
2015-7-10,300,3916.27,4106.56,4179.11,3887.55,5007018,6.2908E+11,5.36
2015-7-13,300,4132.23,4211.81,4278.16,4072.43,5020922,6.59252E+11,2.56
2015-7-14,300,4178.63,4112.15,4258.51,4062.5,4544220,5.97521E+11,-2.37
2015-7-15,300,4068.88,3966.76,4114.24,3899.51,4219563,5.14065E+11,-3.54
2015-7-16,300,3949.64,3997.36,4067.02,3856.32,3305313,4.10051E+11,0.77
2015-7-17,300,4023.76,4151.5,4190.19,4000.23,3311071,4.35597E+11,3.86
2015-7-20,300,4157.06,4160.61,4221.69,4106.39,3526734,4.83494E+11,0.22
2015-7-21,300,4109.76,4166.01,4201.48,4081.7,3183749,4.31696E+11,0.13
2015-7-22,300,4148.56,4157.16,4187.43,4094.71,3189459,4.41833E+11,-0.21
2015-7-23,300,4158.93,4250.81,4262.06,4148.82,3544717,4.83972E+11,2.25
2015-7-24,300,4255.2,4176.28,4299.65,4154.62,3920453,5.35902E+11,-1.75
2015-7-27,300,4097.8,3818.73,4156.31,3817.17,3650545,4.77952E+11,-8.56
2015-7-28,300,3690.97,3811.09,3883.45,3627.42,3835272,4.82655E+11,-0.2
2015-7-29,300,3839.96,3930.38,3934,3769.19,2769728,3.72288E+11,3.13
2015-7-30,300,3915.78,3815.41,3968.53,3802.88,2715486,3.76351E+11,-2.93
